,B001E4KFG0,B00813GRG4,B000LQOCH0,B000UA0QIQ,B006K2ZZ7K,B000E7L2R4,B00171APVA,B0001PB9FE,B0009XLVG0,B001GVISJM,B00144C10S,B0001PB9FY,B003F6UO7K,B001EO5QW8,B000G6RPMY,B002GWHC0G,B004N5KULM,B001EO5TPM,B005DUM9UQ,B000E7VI7S,B001GVISJC,B006SQBRMA,B0059WXJKM,B001EPPI84,B004X2KR36,B005R8JE8O,B0066DMI6Y,B003ZFRKGO,B0019CW0HE,B004K2IHUO,B001REEG6C,B000J0HIT2,B0037LW78C,B0026Y3YBK,B003SE19UK,B003OB0IB8,B002SRYRE8,B001GVISJW,B0017I8UME,B0064KU9HO,B0037ZFEW4,B00374XSVY,B005P0HHGK,B002HQAXUW,B000SV90J8,B0036VM05I,B000ITVLE2,B003TQQKFQ,B007B9J6G2,B0064KO0BU,B001IUKD76,B0081XN2HQ,B0025VRCJY,B005CJVVJ8,B001KUUNP6,B000NY8ODS,B00029XIZI,B004V6AH34,B0028C44Z0,B0009XLVGA,B002TDK0VK,B0040WAG7Q,B001EO5ZMO,B001SATU8E,B007JFV6RK,B001L4ELRW,B003SO503C,B003ZFXJDW,B001HTL6CY,B000WFRMRW,B001EO5ZME,B0093NIWVO,B001EO5ZMY,B007TFONH0,B000GGKQSO,B007J32WX4,B0017129DC,B0002567IW,B0048IC328,B0025WIAN0,B00821UN4M,B00473RWXY,B002MV23XM,B000LKZK7C,B001D07IPG,B000H13270,B001UJEN6C,B003EMU7EU,B0064KOUNI,B003YDP5PA,B002X9JNYU,B001EPQ0J0,B000O9Y62A,B00283TPYE,B001FB69YY,B004OYBN7C,B000JEHAHS,B003VTN95K,B007DJ0O9I,B00469VSJI,B002SRAU80,B0067LDV66,B000HKYP9A,B00067AD4U,B0029OWDAU,B000SEJ84M,B001LMNXFA,B002J2DO8W,B000U9V5AU,B001SB099M,B0041QJSJS,B00437JI8Q,B002O3VHXU,B0057FTBYO,B0087HW5E2,B003YXWAF8,B000UXA3L8,B004AVYUOW,B001ESOQAM,B001ESOQA2,B003XT4AV0,B001FA1MCO,B001ELL6O8,B006CGURWM,B00250I0EG,B000C21OOM,B003D4O92K,B001IZM8A6,B0089PI9OC,B00061KYVI,B003XV5LHK,B005WU7V00,B005CFC9XY,B000SEJ842,B004X8TK8I,B000G6RYNE
A3SGXH7AUHU8GW,4.998212615076758,3.789344885903709,4.263128989308531,3.831610453651671,4.681789510902273,4.685262736878045,4.728565611434151,4.5334420531202095,3.8111107448202404,4.303511469221237,4.876789918703058,4.842643462075042,4.931501078878754,4.544928024151617,4.155811151128679,4.360452723992526,5.159886653555049,4.048498338614317,4.836193996966994,4.2878035224884545,4.944585231476778,4.9599673079781965,3.8185234432908532,2.7389267352430173,5.08783124082564,4.896411347291694,4.766418100348497,4.886397024463492,4.268640266226051,4.543458542464852,4.849218104683609,3.4259217080500877,5.041892056858733,5.027408350945954,5.212126834374668,4.12426260144694,4.939998592924427,4.384313631854938,4.106680605250199,3.8251857932339792,4.9075425799954076,4.94784857591744,4.317915507416707,2.941601581071465,4.845204771461807,5.06702710214916,4.088322051268961,4.951528960390164,3.339275016469209,3.8761580967505016,4.99798125267572,4.779002886475172,4.867135961211812,4.312697607025785,5.089851329723432,4.8667388044215185,4.8266938317183135,4.5918859886103816,4.165479802138405,4.5168850973385295,4.299005864957807,4.024165148041042,4.978241223262823,4.185755914171324,4.9309244963371786,3.8730304579642794,5.069528171215526,3.8790143055307373,3.558041832624174,4.510893698802019,4.647458994361847,4.818920182154537,4.538614367773998,5.22227445134938,4.830745015771452,4.851730988770207,3.7720263438427195,3.5139537685657,3.5030456074484637,4.78843093388094,2.904125934286209,4.949689332906835,5.119748136288617,4.997235702776645,4.4134682596537855,4.26893271523277,4.5486320206949955,4.346078119400739,4.794015218939993,4.718921184297233,3.14225343582486,4.920365162920856,4.723741008241525,4.713199445653936,4.859641154457102,4.872532390423949,3.3829562538387745,4.820098953758254,4.274826792825114,2.8346116931105243,4.867487928636239,4.911429434359972,4.194159299082149,4.977766805452989,4.711226369703349,4.836537627152474,5.105569222185539,4.8694730259696835,4.634892674311322,4.354435041683451,4.343562464329046,5.076821700084175,4.612380411353885,4.723908159282518,4.924278714689651,3.8292138416857755,5.080308168680613,4.766371455025197,5.084563888875541,4.5681733929104915,3.7282728882425045,4.2980006332034195,4.382169174424564,2.9016223355545256,5.02919432125246,4.769661131037114,4.862818732667586,4.998489861912008,4.947405167440879,4.796056862925834,4.866642366873091,5.011866392703908,5.064800533280994,3.8785802021153595,4.815105268852207,4.518068003023474
A1D87F6ZCVE5NK,3.495484328653215,1.0048890188367976,3.357718252831826,1.8370728897351962,3.962620068269869,3.907809560897583,3.556507942616184,3.7447017220649217,2.549122768659756,3.3547235163685656,3.7556899914415234,3.528544710873575,3.4668781644716153,2.2654371815258068,3.4645708618101194,3.8462485786121277,3.8056880524710412,2.292783612771938,2.6871361174503874,2.93458551507529,4.1215445663018855,3.598344660454519,1.6607055682645377,2.005744479015441,3.0715603172432493,3.5196456750168825,3.546162193346477,3.062513894154481,3.884885547517898,3.2723112483478958,4.054124879212551,2.427724369203403,3.574954678597986,4.124580470210518,4.000581572127514,3.816688753261965,3.7791499373046755,3.557776872063427,2.953795815291004,3.049368970356414,3.1423168671795443,3.8116823926784495,3.220676053130024,3.1312650186248474,3.767148839296258,3.3933921199434187,3.3720038123465677,3.934014867263733,1.135345552781267,3.3624438371061958,3.8571264894849606,3.6613367122578664,3.417335651737795,3.4922114560399593,4.086226214347985,3.678975335150671,3.6260720982553427,3.2165477651973986,2.4936237944603956,2.8293836828752266,2.13706367705979,2.396578048022407,3.6647693615304484,2.8599006217293477,4.249807898680746,1.36871905381757,3.640986823424347,2.8415566740399285,2.0563067179507506,3.702517148621701,3.7319729812583584,3.722539646889709,3.588187640943529,3.4492113304905545,3.229827802642887,3.936598392641462,3.043697401624882,0.8503392644357479,3.2929658353160196,3.129723948193558,1.4646698442497574,3.6755838644468666,3.6818458046803224,3.770010730253525,4.0777064534369805,2.74943839020334,3.8123986909458045,3.3081062830025734,3.5489594030154956,2.1664277610421863,1.421842085791356,3.783725417016105,3.9863165283402897,3.608175852211336,3.47572887455892,3.3935421378259827,2.315233956036241,3.929175399408711,2.4887160117402947,2.601320692718062,3.9124361072365486,3.427826800696852,4.164088649882874,3.8494468667420727,3.5301826749441174,3.302186637558423,3.837400580390903,3.469675034478504,3.8315410560334575,3.3307927822443317,3.0114427869751585,3.8219163405365033,3.789882899823053,3.452854919174424,3.584469812871307,4.0867863267954165,3.7753456303829442,3.8000815734729927,3.7111206543388047,3.289519490981151,2.9344251685030485,2.494847711877817,3.593308423673839,2.191424513387174,3.7126104005716516,3.851673683048521,3.412941934356504,3.6478517218251376,3.3859672569858232,3.490550420997774,3.358875706858401,3.2908398877047476,3.2489666763769662,3.30346525797823,3.515642881747248,3.044585527362488
ABXLMWJIXXAIN,4.4841053000064734,3.276451239472793,4.0008868255092995,3.4894896253159913,4.399458949229837,4.67105400734646,4.37769655261162,4.52951172912417,3.0818595308674532,3.8389305520673123,4.448616673576282,4.53327390783582,4.711865191137748,4.106542949517115,4.002037019733982,4.305521269845793,4.476013725181298,2.8192131645536245,4.799194039135682,4.1953583526226295,4.65727957151544,4.487501264529584,2.879306093038781,2.5420673732106835,4.267802011504691,4.54547688056623,4.461671768151241,4.723666033868842,4.034476379561944,4.38390013679158,4.744384579807386,3.2774796364371026,4.776224288882297,4.644050152764475,4.719927577078231,4.3332317595918886,4.666909649236064,4.341325011368895,4.161580818647234,4.049578557290469,4.615237352956577,4.6888956591782,4.203612501097589,3.2421478359925118,4.625472202551529,4.659908280675244,3.3167496468136353,4.589321150591901,3.050451166520346,2.9773798990559426,4.591961101404,4.607401554481045,4.34109936239915,4.125981820025073,4.815824153125075,4.722712837961603,4.477835857858893,4.035230677167656,3.907312160109955,4.330445012734229,4.074128511692309,3.654755441881577,4.561560379268005,4.115492030771244,4.681958989604108,2.9480005201454555,4.8344808722847645,3.8790919507003303,3.4993523517097533,4.4535956205953635,4.400645286959507,4.777884151010829,3.8125177668574644,4.7661243246986205,4.584504033496306,4.6024286855997785,3.7920485247235796,3.236739979254837,2.8818969596105153,4.434780388509563,2.8409346375121594,4.552878232793584,4.744383090954984,4.316187344364759,4.42793383978743,4.020665367795444,4.1034695487519635,4.044612029764384,4.745860746372745,3.805956594653946,3.0259648157272734,4.775708745949573,4.6785572152101595,4.553799385419471,4.702974457166732,4.631997405103358,2.981258326394875,4.489590721171991,3.398923526883784,2.9380639059968243,4.601921639471163,4.5134013394913755,4.016205277728986,4.823147232429411,4.786845290962015,4.451531432668586,4.597952824072329,4.602106733522937,4.589902505406536,4.025053633442551,3.4631420738879504,4.6417148922875775,4.309268804254832,4.53117679747869,4.601775097284307,4.098307652120356,4.492576685981366,4.530252333134019,4.83940099023676,4.12444569479158,3.50505789176201,3.3354220288339067,3.6761464765532748,3.1347296539819345,4.691780898193175,4.619710486761792,4.368850063355848,4.698560221304447,4.3598387988539296,4.78711921408939,4.559842731998665,4.386629287491634,4.612967891493098,3.65154539466017,4.512390894064305,4.439984896001739
A395BORC6FGVXV,3.4833643075871645,1.878969679878828,3.459022735072476,2.004661894712024,3.8259355996153244,3.5779907347149824,3.5992773084214997,3.6448239048443236,3.121584737785142,3.787062096424312,3.950317787771288,3.5661482306111134,3.4618995588593875,2.930615034458842,3.3572490552143965,3.6739580843738002,3.522944523664313,2.9511091822251174,2.880879156135891,3.0135621580161254,3.9118944020178112,3.755379988352388,2.0309526549061063,1.8154480770908676,3.157979394218404,3.6028274837373635,3.468366425626245,3.4581602303731693,3.9470217458019663,3.396957434130334,4.102400730201051,2.4684966898950513,3.908033905208167,4.086085900693683,4.027669350890415,3.6838861090732964,4.012258144479733,3.481029209916015,3.103401297580851,2.8600429112102783,3.3221199257921175,3.757034020095826,3.375729018041309,2.9518289575555747,3.775880669458753,3.6958231697546347,3.4473857649201385,3.960113463261302,1.9633092439082682,2.911921085000171,3.8692124021708407,3.7624949786894257,3.6769190346572174,3.19802890699995,3.8783251323301293,3.6234324512818743,3.7228807350296607,3.714771648515932,3.230684156404015,2.605403312056469,2.518217672329577,3.0211897489130877,3.575019760812398,3.1055329241467966,4.172468743809773,1.7159600497792646,3.834601267710992,2.809628585554137,2.5955361045632,3.5589517082496407,3.637156050676187,3.4703214985167006,3.701137147041066,3.7846491581845103,3.5935230964841,3.870439894663518,3.117552349064846,1.8674774662421172,2.913607242901038,3.639459359371625,2.000912743946412,3.574465318662377,3.661086403858259,3.207631865155558,3.3388753121060897,3.280103393866894,3.710366008652786,3.2635863693797296,3.6225440388023262,2.3523991433796896,2.0734067803183214,3.8917728817117085,3.781081809519912,3.6113030874211036,3.5124829838369536,3.5357731382765243,2.7723505280361302,3.8480953982413086,2.8990658191701417,2.4843280880128673,3.8026067922685987,3.7827436551846088,3.489142180376704,3.8897641912407415,3.4555865108209907,3.741510627610505,3.820499387120901,3.611569863333278,3.620305836378783,3.211919166259149,3.591002908263582,3.9137604667357806,3.646668332849777,3.7672638269214214,3.6205624526486573,3.634209579917631,3.8009382434926002,3.8046716846843185,3.632943403974375,3.012346849813739,3.3709127612351093,2.7530737730461907,3.4271155933899755,2.2841562406384393,3.756027163936498,3.7741767671526327,3.825785174644766,3.694519993844438,3.737489612296098,3.6712240689269904,3.6748673738040387,3.578424663931665,3.396188731854568,2.270621138919646,3.643408430099631,3.5835217591606496
A1UQRSCLF8GW1T,4.786708564318914,3.260097612249377,4.655156866872978,3.4482983064322705,4.997279304841829,4.932410515689105,4.8783008878893614,4.8446239305136904,4.2245027494563665,4.737113566479342,5.0263334559616615,4.84174670382454,4.83138759189332,4.342661605660547,4.445424483934682,4.7938123389645595,4.926974664823932,3.910230282298009,4.3220917102917245,4.407410854696161,5.1238446727614075,4.913307059979828,3.2572040855263955,3.034070108305962,4.531334237631681,4.849460499184708,4.706447466412476,4.735903096855556,4.957084359703489,4.657276735376791,5.184933606793754,3.7538273644492373,5.016162551460896,5.126140693886875,5.224471267941616,4.697488253191744,5.144037117268006,4.579756461404876,4.236869063232137,4.101809633573183,4.723280015084734,5.038978530700734,4.478279561100444,3.8779618001552403,5.036868664201835,4.927488428377905,4.590339153713758,5.11601994229693,3.165864839537675,4.0844431067332945,5.028094330011444,4.953403573337449,4.854134558963471,4.417122830009914,5.131955547094689,4.890101682001833,4.960256720970046,4.797751913350543,4.550316891971984,4.04603404086622,3.7214292902299992,4.127871544472368,4.701358678811822,4.3606981729098395,5.200333005309963,3.1308088671142067,4.945887579305082,4.29922088163996,3.6431942412741183,4.741356837206961,4.786539604851791,4.805306573162689,4.640577391374782,4.985861052114245,4.7941717773946335,4.9927454331361085,4.154425363135846,3.1798475966370034,3.7361967163309604,4.735561688187663,3.2580449131028533,4.85885855833343,4.963001513566623,4.6728425223277466,4.81914520330183,4.351526125239489,4.797546467737828,4.417409601310713,4.800458573135481,4.0030024801412205,3.1414249379422046,5.0668046780466085,4.936385061777304,4.8486059875252385,4.798408706569462,4.795250981429597,3.6734978107427025,5.08213859044325,3.8943710023102733,3.4773431409052478,5.008886753900084,4.90860730747791,4.66591425959141,5.075199890021061,4.759483718986791,4.826116608425211,5.036669310022744,4.843048905190697,4.8952487523166806,4.512417125299791,4.3678585874651015,5.128895702596078,4.8253621245966976,4.85339494817547,4.928241811764252,4.562328473905503,5.0584145186665515,4.949506986312922,4.852084301729198,4.373564328439598,4.303720727491755,3.803704463659237,4.258989055372561,3.3240419089380087,4.908094849454932,4.930061843023954,4.940424946178502,5.021481530580619,4.838358920274213,4.9170534524787595,4.776405671380987,4.765959294537366,4.703016479340206,3.7727361309862175,4.846320014347961,4.792080187506187
ADT0SRK1MGOEU,4.120802792394929,3.108364092194078,3.722172434138471,3.022135326799298,4.003456473877329,4.0677050998658775,4.0409433655223035,4.061353752966443,3.190412597123126,3.7306422473492225,4.26126399912275,4.165418306440973,4.2043972384414285,3.9735411487551766,3.590135648492315,3.842286085063771,4.049071399864084,3.1308776893500503,4.211089492281598,3.7564022328894113,4.249247443796709,4.261250974929887,2.711967935302955,2.05183191048313,3.9974287887774858,4.177963159609693,4.027997429844383,4.360642497971952,3.801372510261776,4.002707779929457,4.389195173714801,2.914154999065155,4.515706559399046,4.367543465302804,4.433380929179438,3.9059182927052545,4.407873437148829,3.9014961663974033,3.6651300596900667,3.4125508810795777,4.187315049886621,4.239460883497666,3.8598707647315855,2.7993531424816034,4.241118799607157,4.389310716791306,3.267116048553774,4.292181963461326,2.904203220084231,2.7255765937701235,4.264638900692253,4.257108346748596,4.155205728339023,3.6031752447274346,4.3525515516312145,4.259163661367928,4.185593243125713,4.0490629675714915,3.7925961792600456,3.7338342007748366,3.642098894435205,3.502521389563745,4.177760855481363,3.70566436242104,4.348802667614402,2.6956830381299537,4.505768997791568,3.430816117251227,3.239210635306966,3.960027296911418,4.0272523683928645,4.157990510666139,3.7404330281809814,4.528709011454207,4.299675206081963,4.228346708126403,3.446714818462772,3.0847003265412187,2.6365113216664677,4.272729183377277,2.558462896480767,4.126865109295267,4.326021183019834,3.8037469706129334,3.705907361339556,3.8848169905109278,3.744992659466834,3.6412983285051745,4.2906036091610895,3.4537581929047434,2.812676791199073,4.406828798266361,4.1456002202758615,4.099380507659727,4.2100887428343725,4.219450101289384,2.8750044120801768,4.114045514494396,3.443055079238181,2.436354502296151,4.196966121448557,4.297133554902732,3.4493453816035835,4.438668755930953,4.166019964307417,4.317278599208583,4.274442220304331,4.2242843088740125,4.058318161903589,3.613646525477193,3.6350729336161924,4.3399815192842555,3.9165530538932014,4.296514335781279,4.220307980481813,3.479041597171886,4.217200395556862,4.164914139314846,4.373364947593557,3.6193797011456734,3.4450103005678985,3.229910286001221,3.433614614391939,2.6988018643175895,4.349846869260768,4.178426974107915,4.248052376158555,4.312758932536089,4.221917521134403,4.342798909970616,4.281487837727596,4.182071254576465,4.225880468743873,2.771393399917626,4.1474887138499135,4.215676968532513
A1SP2KVKFXXRU1,4.553496002282731,3.4245952806286426,4.662655333257813,3.35589776112782,4.996484495184714,4.766291374144221,4.793487603164724,4.794620398376672,4.338449726594714,5.210430560095474,4.981013618281609,4.679665677897076,4.7782472534445475,4.232872707424726,4.460117641932033,4.854378506014535,4.549034583552727,3.730089507491222,4.215180967716582,4.284168448009404,4.898787829881862,4.73725731157443,3.2348344864942407,3.0960382274424303,4.127885022909791,4.792748638242148,4.560103957700766,4.823348312936017,5.160357779412927,4.619933669922045,5.2483513063063185,3.6723964672333524,5.062626361398907,4.95026990277819,5.074684127031778,4.635201756748873,5.209460748774636,4.519686674872752,4.513325012506359,4.13552300084042,4.67769449379287,5.013078998995304,4.512873999013758,4.085713095562808,4.9614412643600305,4.896597075670546,4.525871770314399,5.024400387671298,3.4183689774163697,3.7200156826281265,4.944163952226587,4.9130855293259375,4.775360178485543,4.250256277436215,4.916209680767842,4.739306774973157,4.840898620224457,4.756224743057442,4.881618897643406,3.520520419490211,3.7910305315109682,4.50237657127782,4.426489097725203,4.561755951027612,5.155029878489716,2.99177873690921,4.8765368579007005,4.090803889256826,3.9333517328657153,4.7136623721041975,4.611126753203226,4.641654278182466,4.520442040619845,4.901492036894231,4.844344711310661,4.895272049208049,4.172453452342894,3.487177919341288,3.5226806073356327,4.8242543739890875,3.6401140478107847,4.681295470016338,4.788668392053471,3.9960606208577722,4.3791712798057105,4.410526954628481,4.936400994476518,4.415483036468108,4.791054024000326,3.711546741207333,3.4253450386064213,5.059577584051634,4.9386766702328115,4.900156159473805,4.8090504880577365,4.815345852270988,4.036812026421318,5.047446584791109,3.56279306624998,3.875730595656553,4.878426775099999,4.994014064485304,4.39309887070123,4.972533791698561,4.828730736271061,4.797617592199806,4.867225346521186,4.850803135242498,4.805270997501125,4.379876780589663,4.449574544280056,5.080996087273731,4.7328648423482385,4.85971406675972,4.794609124082554,4.777400056871646,4.8866841643153425,4.9322762054471925,4.616881893248868,4.066163032657008,4.497850406130154,3.6642728706310335,4.15057565431912,3.4594721747755544,4.723174101842741,4.905438408698322,4.99235888122862,4.8902847769414155,4.80980033183987,5.024648874660069,4.851459151620693,4.6935282897537824,4.594714148493551,3.200318178696035,4.9064871372216725,4.987481472573453
A3JRGQVEQN31IQ,4.9620921546519945,3.6864860368827785,4.68574493585273,3.78509117872973,4.997388375178408,4.9903117878849494,5.017462602160274,4.734684935564182,4.3868456009028876,4.711733885178751,4.939249641245908,4.920477729615882,5.036580474211465,4.680198096155171,4.277305078582436,4.646983641290246,5.2606996301393645,3.969661489695719,4.503242850377595,4.567222682166885,5.0873785493544705,4.899310934581372,3.5945638555521526,3.0834877732800607,4.863329176612069,4.948026794288039,4.735904329610336,4.842788518260181,4.809478386373445,4.6995483258278865,5.00734897203209,3.8158262728171444,4.927333621699568,4.915459833851366,5.285669583048334,4.23924699742236,5.107406752211993,4.341274272538008,4.131769984349907,3.9755018482901328,5.005066748563261,5.16086816893877,4.3141800121390546,3.3790444903670074,5.095908025899765,5.038127529102935,4.760017187534291,5.089939510455782,3.292729606045246,4.223616428340222,5.024385626167088,4.907483592865838,4.931262001844681,4.364214192767548,5.14482861919439,4.885459877799633,5.027081328389258,4.783042320477508,4.875786458262792,4.131152756373986,3.7319067559148853,4.220399906450767,4.570501495272874,4.451630126145565,4.969184015008936,3.6661964570030436,4.7975018573756945,4.524682111674692,3.4766678327550244,4.638265495666273,4.663822320295756,4.840050545815507,4.4734175947093835,5.052571143922063,4.8238851169090315,4.865235149000139,3.8401340635568486,3.466994314048453,3.3289840183926556,4.686658169287312,3.426906954061197,4.9807818667364305,5.0976154157581615,4.966774186201748,4.933323729915246,4.2132729182137405,4.8111496569282535,4.392588742801049,4.685474206632006,4.795698994971117,3.023563344144685,4.998783473481563,4.8019603702593985,4.89572063205303,4.886941834287759,4.889536895549352,3.502778358148965,5.174736724308161,3.7701575294099086,3.2260331277325425,4.990695263606926,4.921788701006868,4.523311645546565,4.986237507258346,4.792490502636124,4.73105666234793,5.120649106467702,4.908506824837603,4.889414606589237,4.652493560146451,4.1267830661563805,5.230693225771649,4.804747410800502,4.690574930215927,5.068458575212877,4.076277399925309,5.236867477630576,4.880164478994117,4.7860484812708854,4.566884537260874,4.036952436294202,3.8677851603445115,3.9318994343927987,2.963285508352295,4.817224751196209,4.832158064060483,4.972406423923868,5.179275409541543,4.855854475182892,4.927573664989557,4.7066067699157195,4.8968620505502125,4.898116465671777,3.9570222475912735,4.912194801948503,4.824020678968933
A1MZYO9TZK0BBI,4.677655039994172,3.741784098943625,4.612192078996232,3.7659534550319003,5.07229822128604,4.99853007438329,4.858986590627935,4.870654169116835,4.001221100021929,5.212764804391451,4.8308738541728555,4.750734024298361,5.124738807516008,4.242129865628778,4.50133016498448,4.941619534188307,4.72910946770936,3.1404156281918785,4.710276640346795,4.443123417776313,4.886070824318478,4.635586588199634,3.435345917272453,3.3254719387431897,4.219438304543191,4.941942771520271,4.705002620677356,5.072176951479679,5.025086855902989,4.725577755746735,5.240566905880972,3.6862752126550977,5.079614662553135,4.786779214390458,5.063142272229124,4.457503431249452,5.1948333449273845,4.544160772766052,4.845621283299722,4.42936960906159,4.998503003613661,5.234178696988267,4.528632268399077,3.959530781846939,5.0369543161391555,4.989774828133504,4.235361544126064,4.979765528491905,3.549964178262136,3.5434305416407272,4.979813479154071,4.93654655081281,4.711961318657501,4.399239211170014,5.0199049380277305,4.873787508480911,4.8184164914090815,4.41533646629343,4.950916969572707,3.7513797318924134,4.1791769242178205,4.623931351813353,4.449045232342019,4.827765724927252,5.065963496774426,3.3373674963619417,4.903195700351196,4.155901895141336,4.020063033117242,4.853458794943988,4.566944194932259,4.95280304507042,4.200329331421966,4.941189553898945,4.935198111065244,4.892378083502747,4.062797479946119,3.756585252364544,3.204038152384105,4.786756654845179,3.8555123151331836,4.84625443071407,4.9688982174025185,4.10968870203554,4.562787896294614,4.257795533477185,5.0769155190199236,4.553433633660812,4.9551719456932295,4.165945547430471,3.5023300121572203,5.118818656791128,5.1284140998030665,5.126702361022967,5.119947260633933,5.05676398650371,3.9580752911740036,5.133314614378718,3.1525747085226725,4.090180794313269,4.930631212677594,5.022230425734694,4.399566479582321,5.000819375520207,5.248719930135918,4.639411972727695,4.913439569463122,5.026065432137303,4.978465246098964,4.494173174518596,3.98420816460936,5.1443699765236595,4.774586053591108,4.757535629186223,4.917480431375991,4.897149529723642,4.906902521957984,4.974730025419469,4.7544254324786035,4.296942130991204,4.162878005870925,3.6173172151352273,4.012317585597068,3.474585700100893,4.723688385403103,5.015521742876898,4.891756805194233,5.019957789410888,4.7287867295493635,5.257508311782921,4.927778982045002,4.736790715831288,4.857189038006722,3.6419668182511593,5.08315197474975,5.010215337756923
A21BT40VZCCYT4,4.861752135636405,3.6546408476249437,4.713216715034672,3.7055370808187154,4.970159073702423,4.970870424286534,4.998182087156243,4.736369172349409,4.439984961779896,4.732679075057157,4.90655819810585,4.875872084392555,4.982725338610966,4.698789331072646,4.245494186871577,4.643270161083588,5.123850907577794,3.8831122751641254,4.42274945209329,4.582604214195977,5.035365324359803,4.835911662396022,3.43672279026062,3.0550516980816527,4.705471345945769,4.891008704607471,4.657178254163112,4.8245793383436,4.857577202582028,4.6940709079715655,5.00844681586322,3.84520106548691,4.893848963923449,4.840258750108232,5.218016641977119,4.274571106972762,5.106064069533263,4.306968575096063,4.119546546737739,3.976099345569651,4.961678691754934,5.1206089351925685,4.300193630181687,3.4631067269336264,5.085627257081774,4.988820836857046,4.7653191953940315,5.05266425879933,3.3095487295362864,4.09917010545526,4.9562310525963005,4.899510873375906,4.885765757658775,4.291194588564089,5.0731159868487214,4.841248281688676,5.007807957554271,4.798412911018726,5.004060871955227,4.000035576742083,3.6142934829799023,4.237880949752422,4.428171327630128,4.473826282200219,4.924596957576269,3.501723524526497,4.730477056922864,4.604672286294829,3.492810761685317,4.611052171988325,4.6131142647935155,4.7768062605345545,4.3819400045614145,4.983287822860578,4.807418451717522,4.812658036349263,3.8572179357766636,3.4956118837868986,3.1831702106197044,4.66507533579031,3.5219767143692633,4.894114478255798,5.013916857338348,4.78907039963486,4.912741752016382,4.225461921463875,4.748727522978019,4.327832871445047,4.646300805472278,4.65213988645651,3.038906619934519,4.984898349350071,4.758143979961478,4.870424205460809,4.8369564767399265,4.842276487366468,3.5001393510566996,5.152249278483981,3.6335802245344553,3.252996110328076,4.943827682811619,4.888470755164347,4.462974746200469,4.9566016428827435,4.763680270607393,4.707123615606796,5.033111647462325,4.865581940105639,4.874143583806104,4.616941586997467,4.049095399587599,5.1836809216248465,4.75915102441737,4.687373738794699,5.027468257069074,4.078506396203905,5.165407985017173,4.847902826565533,4.6777810918445555,4.44603469192004,4.1082740525389205,3.6829604757586747,3.7409009559438333,3.002056786555766,4.731080305086008,4.790965049329486,4.9562114028866855,5.1477729093873075,4.788584922100472,4.935332441365902,4.6534940833825535,4.804973533205058,4.79302965152747,3.7847959429807156,4.8702444555508935,4.901671390923124
